WAVELENGTH  FLUX_DISK    FLUX_WD    FLUX_SEC       FLUX
 2838.3388 2.8040e-12 1.0195e-13  3.9738e-12 6.8797e-12
 2839.3839 2.8015e-12 1.0184e-13  3.9739e-12 6.8773e-12
 2840.4290 2.7991e-12 1.0173e-13  3.9741e-12 6.8749e-12
 2841.4741 2.7967e-12 1.0162e-13  3.9742e-12 6.8725e-12
 2842.5193 2.7942e-12 1.0151e-13  3.9743e-12 6.8701e-12
 2843.5644 2.7918e-12 1.0140e-13  3.9745e-12 6.8677e-12
 2844.6095 2.7894e-12 1.0129e-13  3.9746e-12 6.8653e-12
 2845.6546 2.7869e-12 1.0118e-13  3.9747e-12 6.8629e-12
 2846.6997 2.7845e-12 1.0107e-13  3.9749e-12 6.8605e-12
 2847.7448 2.7821e-12 1.0096e-13  3.9750e-12 6.8580e-12
 2848.7899 2.7797e-12 1.0085e-13  3.9751e-12 6.8556e-12
 2849.8350 2.7773e-12 1.0075e-13  3.9752e-12 6.8532e-12
 2850.8801 2.7749e-12 1.0064e-13  3.9754e-12 6.8508e-12
 2851.9252 2.7724e-12 1.0053e-13  3.9755e-12 6.8484e-12
 2852.9703 2.7700e-12 1.0042e-13  3.9756e-12 6.8460e-12
 2854.0154 2.7676e-12 1.0031e-13  3.9757e-12 6.8436e-12
 2855.0605 2.7652e-12 1.0021e-13  3.9758e-12 6.8412e-12
 2856.1056 2.7628e-12 1.0010e-13  3.9759e-12 6.8388e-12
 2857.1507 2.7604e-12 9.9991e-14  3.9760e-12 6.8364e-12
 2858.1958 2.7580e-12 9.9884e-14  3.9761e-12 6.8340e-12
 2859.2409 2.7556e-12 9.9776e-14  3.9762e-12 6.8316e-12
 2860.2860 2.7533e-12 9.9669e-14  3.9763e-12 6.8292e-12
 2861.3311 2.7509e-12 9.9562e-14  3.9764e-12 6.8268e-12
 2862.3762 2.7485e-12 9.9456e-14  3.9765e-12 6.8244e-12
 2863.4213 2.7461e-12 9.9349e-14  3.9766e-12 6.8220e-12
 2864.4664 2.7437e-12 9.9243e-14  3.9766e-12 6.8196e-12
 2865.5116 2.7413e-12 9.9136e-14  3.9767e-12 6.8172e-12
 2866.5567 2.7390e-12 9.9030e-14  3.9768e-12 6.8148e-12
 2867.6018 2.7366e-12 9.8924e-14  3.9769e-12 6.8124e-12
 2868.6469 2.7342e-12 9.8818e-14  3.9769e-12 6.8100e-12
 2869.6920 2.7319e-12 9.8712e-14  3.9770e-12 6.8076e-12
 2870.7371 2.7295e-12 9.8606e-14  3.9771e-12 6.8052e-12
 2871.7822 2.7271e-12 9.8501e-14  3.9771e-12 6.8028e-12
 2872.8273 2.7248e-12 9.8395e-14  3.9772e-12 6.8004e-12
 2873.8724 2.7224e-12 9.8290e-14  3.9773e-12 6.7980e-12
 2874.9175 2.7201e-12 9.8185e-14  3.9773e-12 6.7956e-12
 2875.9626 2.7177e-12 9.8080e-14  3.9774e-12 6.7932e-12
 2877.0077 2.7153e-12 9.7975e-14  3.9774e-12 6.7908e-12
 2878.0528 2.7130e-12 9.7870e-14  3.9775e-12 6.7883e-12
 2879.0979 2.7107e-12 9.7766e-14  3.9775e-12 6.7859e-12
 2880.1430 2.7083e-12 9.7661e-14  3.9776e-12 6.7835e-12
 2881.1881 2.7060e-12 9.7557e-14  3.9776e-12 6.7811e-12
 2882.2332 2.7036e-12 9.7453e-14  3.9777e-12 6.7787e-12
 2883.2783 2.7013e-12 9.7349e-14  3.9777e-12 6.7763e-12
 2884.3234 2.6990e-12 9.7245e-14  3.9777e-12 6.7739e-12
 2885.3685 2.6966e-12 9.7141e-14  3.9778e-12 6.7715e-12
 2886.4136 2.6943e-12 9.7037e-14  3.9778e-12 6.7691e-12
 2887.4587 2.6920e-12 9.6934e-14  3.9778e-12 6.7667e-12
 2888.5039 2.6896e-12 9.6830e-14  3.9778e-12 6.7643e-12
 2889.5490 2.6873e-12 9.6727e-14  3.9779e-12 6.7619e-12
 2890.5941 2.6850e-12 9.6624e-14  3.9779e-12 6.7595e-12
 2891.6392 2.6827e-12 9.6521e-14  3.9779e-12 6.7571e-12
 2892.6843 2.6804e-12 9.6418e-14  3.9779e-12 6.7547e-12
 2893.7294 2.6781e-12 9.6315e-14  3.9779e-12 6.7523e-12
 2894.7745 2.6758e-12 9.6212e-14  3.9779e-12 6.7499e-12
 2895.8196 2.6734e-12 9.6110e-14  3.9779e-12 6.7475e-12
 2896.8647 2.6711e-12 9.6008e-14  3.9779e-12 6.7451e-12
 2897.9098 2.6688e-12 9.5905e-14  3.9779e-12 6.7427e-12
 2898.9549 2.6665e-12 9.5803e-14  3.9779e-12 6.7403e-12
 2900.0000 2.6642e-12 9.5701e-14  3.9779e-12 6.7379e-12
 2901.0451 2.6619e-12 9.5599e-14  3.9779e-12 6.7355e-12
 2902.0902 2.6596e-12 9.5498e-14  3.9779e-12 6.7331e-12
 2903.1353 2.6574e-12 9.5396e-14  3.9779e-12 6.7307e-12
 2904.1804 2.6551e-12 9.5295e-14  3.9779e-12 6.7283e-12
 2905.2255 2.6528e-12 9.5193e-14  3.9779e-12 6.7258e-12
 2906.2706 2.6505e-12 9.5092e-14  3.9779e-12 6.7234e-12
 2907.3157 2.6482e-12 9.4991e-14  3.9778e-12 6.7210e-12
 2908.3608 2.6459e-12 9.4890e-14  3.9778e-12 6.7186e-12
 2909.4059 2.6437e-12 9.4789e-14  3.9778e-12 6.7162e-12
 2910.4510 2.6414e-12 9.4689e-14  3.9778e-12 6.7138e-12
 2911.4961 2.6391e-12 9.4588e-14  3.9777e-12 6.7114e-12
 2912.5413 2.6368e-12 9.4488e-14  3.9777e-12 6.7090e-12
 2913.5864 2.6346e-12 9.4387e-14  3.9777e-12 6.7066e-12
 2914.6315 2.6323e-12 9.4287e-14  3.9776e-12 6.7042e-12
 2915.6766 2.6300e-12 9.4187e-14  3.9776e-12 6.7018e-12
 2916.7217 2.6278e-12 9.4087e-14  3.9775e-12 6.6994e-12
 2917.7668 2.6255e-12 9.3987e-14  3.9775e-12 6.6970e-12
 2918.8119 2.6233e-12 9.3888e-14  3.9774e-12 6.6946e-12
 2919.8570 2.6210e-12 9.3788e-14  3.9774e-12 6.6922e-12
 2920.9021 2.6188e-12 9.3689e-14  3.9773e-12 6.6898e-12
 2921.9472 2.6165e-12 9.3589e-14  3.9773e-12 6.6874e-12
 2922.9923 2.6143e-12 9.3490e-14  3.9772e-12 6.6850e-12
 2924.0374 2.6120e-12 9.3391e-14  3.9772e-12 6.6826e-12
 2925.0825 2.6098e-12 9.3292e-14  3.9771e-12 6.6802e-12
 2926.1276 2.6075e-12 9.3194e-14  3.9770e-12 6.6778e-12
 2927.1727 2.6053e-12 9.3095e-14  3.9770e-12 6.6754e-12
 2928.2178 2.6031e-12 9.2996e-14  3.9769e-12 6.6730e-12
 2929.2629 2.6008e-12 9.2898e-14  3.9768e-12 6.6706e-12
 2930.3080 2.5986e-12 9.2800e-14  3.9768e-12 6.6682e-12
 2931.3531 2.5964e-12 9.2702e-14  3.9767e-12 6.6658e-12
 2932.3982 2.5942e-12 9.2603e-14  3.9766e-12 6.6634e-12
 2933.4433 2.5919e-12 9.2506e-14  3.9765e-12 6.6609e-12
 2934.4884 2.5897e-12 9.2408e-14  3.9764e-12 6.6585e-12
 2935.5336 2.5875e-12 9.2310e-14  3.9763e-12 6.6561e-12
 2936.5787 2.5853e-12 9.2213e-14  3.9763e-12 6.6537e-12
 2937.6238 2.5831e-12 9.2115e-14  3.9762e-12 6.6513e-12
 2938.6689 2.5808e-12 9.2018e-14  3.9761e-12 6.6489e-12
 2939.7140 2.5786e-12 9.1921e-14  3.9760e-12 6.6465e-12
 2940.7591 2.5764e-12 9.1824e-14  3.9759e-12 6.6441e-12
 2941.8042 2.5742e-12 9.1727e-14  3.9758e-12 6.6417e-12
 2942.8493 2.5720e-12 9.1630e-14  3.9757e-12 6.6393e-12
 2943.8944 2.5698e-12 9.1533e-14  3.9756e-12 6.6369e-12
 2944.9395 2.5676e-12 9.1437e-14  3.9755e-12 6.6345e-12
 2945.9846 2.5654e-12 9.1340e-14  3.9753e-12 6.6321e-12
 2947.0297 2.5632e-12 9.1244e-14  3.9752e-12 6.6297e-12
 2948.0748 2.5610e-12 9.1148e-14  3.9751e-12 6.6273e-12
 2949.1199 2.5588e-12 9.1052e-14  3.9750e-12 6.6249e-12
 2950.1650 2.5567e-12 9.0956e-14  3.9749e-12 6.6225e-12
 2951.2101 2.5545e-12 9.0860e-14  3.9748e-12 6.6201e-12
 2952.2552 2.5523e-12 9.0764e-14  3.9746e-12 6.6177e-12
 2953.3003 2.5501e-12 9.0669e-14  3.9745e-12 6.6153e-12
 2954.3454 2.5479e-12 9.0573e-14  3.9744e-12 6.6129e-12
 2955.3905 2.5457e-12 9.0478e-14  3.9743e-12 6.6105e-12
 2956.4356 2.5436e-12 9.0383e-14  3.9741e-12 6.6081e-12
 2957.4807 2.5414e-12 9.0287e-14  3.9740e-12 6.6057e-12
 2958.5259 2.5392e-12 9.0192e-14  3.9739e-12 6.6033e-12
 2959.5710 2.5371e-12 9.0098e-14  3.9737e-12 6.6009e-12
 2960.6161 2.5349e-12 9.0003e-14  3.9736e-12 6.5985e-12
 2961.6612 2.5327e-12 8.9908e-14  3.9734e-12 6.5961e-12
 2962.7063 2.5306e-12 8.9814e-14  3.9733e-12 6.5937e-12
 2963.7514 2.5284e-12 8.9719e-14  3.9731e-12 6.5913e-12
 2964.7965 2.5263e-12 8.9625e-14  3.9730e-12 6.5889e-12
 2965.8416 2.5241e-12 8.9531e-14  3.9728e-12 6.5865e-12
 2966.8867 2.5219e-12 8.9437e-14  3.9727e-12 6.5841e-12
 2967.9318 2.5198e-12 8.9343e-14  3.9725e-12 6.5816e-12
 2968.9769 2.5176e-12 8.9249e-14  3.9724e-12 6.5792e-12
 2970.0220 2.5155e-12 8.9155e-14  3.9722e-12 6.5768e-12
 2971.0671 2.5134e-12 8.9062e-14  3.9720e-12 6.5744e-12
 2972.1122 2.5112e-12 8.8968e-14  3.9719e-12 6.5720e-12
 2973.1573 2.5091e-12 8.8875e-14  3.9717e-12 6.5696e-12
 2974.2024 2.5069e-12 8.8782e-14  3.9715e-12 6.5672e-12
 2975.2475 2.5048e-12 8.8689e-14  3.9713e-12 6.5648e-12
 2976.2926 2.5027e-12 8.8596e-14  3.9712e-12 6.5624e-12
 2977.3377 2.5005e-12 8.8503e-14  3.9710e-12 6.5600e-12
 2978.3828 2.4984e-12 8.8410e-14  3.9708e-12 6.5576e-12
 2979.4279 2.4963e-12 8.8318e-14  3.9706e-12 6.5552e-12
 2980.4730 2.4942e-12 8.8225e-14  3.9704e-12 6.5528e-12
 2981.5182 2.4920e-12 8.8133e-14  3.9703e-12 6.5504e-12
 2982.5633 2.4899e-12 8.8040e-14  3.9701e-12 6.5480e-12
 2983.6084 2.4878e-12 8.7948e-14  3.9699e-12 6.5456e-12
 2984.6535 2.4857e-12 8.7856e-14  3.9697e-12 6.5432e-12
 2985.6986 2.4836e-12 8.7764e-14  3.9695e-12 6.5408e-12
 2986.7437 2.4815e-12 8.7672e-14  3.9693e-12 6.5384e-12
 2987.7888 2.4793e-12 8.7581e-14  3.9691e-12 6.5360e-12
 2988.8339 2.4772e-12 8.7489e-14  3.9689e-12 6.5336e-12
 2989.8790 2.4751e-12 8.7398e-14  3.9687e-12 6.5312e-12
 2990.9241 2.4730e-12 8.7306e-14  3.9685e-12 6.5288e-12
 2991.9692 2.4709e-12 8.7215e-14  3.9683e-12 6.5264e-12
 2993.0143 2.4688e-12 8.7124e-14  3.9681e-12 6.5240e-12
 2994.0594 2.4667e-12 8.7033e-14  3.9678e-12 6.5216e-12
 2995.1045 2.4646e-12 8.6942e-14  3.9676e-12 6.5192e-12
 2996.1496 2.4625e-12 8.6851e-14  3.9674e-12 6.5168e-12
 2997.1947 2.4605e-12 8.6761e-14  3.9672e-12 6.5144e-12
 2998.2398 2.4584e-12 8.6670e-14  3.9670e-12 6.5120e-12
 2999.2849 2.4563e-12 8.6580e-14  3.9667e-12 6.5096e-12
 3000.3300 2.4542e-12 8.6489e-14  3.9665e-12 6.5072e-12
 3001.3751 2.4521e-12 8.6399e-14  3.9663e-12 6.5048e-12
 3002.4202 2.4500e-12 8.6309e-14  3.9661e-12 6.5024e-12
 3003.4653 2.4480e-12 8.6219e-14  3.9658e-12 6.5000e-12
 3004.5105 2.4459e-12 8.6129e-14  3.9656e-12 6.4976e-12
 3005.5556 2.4438e-12 8.6039e-14  3.9654e-12 6.4952e-12
 3006.6007 2.4417e-12 8.5950e-14  3.9651e-12 6.4928e-12
 3007.6458 2.4397e-12 8.5860e-14  3.9649e-12 6.4904e-12
 3008.6909 2.4376e-12 8.5771e-14  3.9646e-12 6.4880e-12
 3009.7360 2.4355e-12 8.5681e-14  3.9644e-12 6.4856e-12
 3010.7811 2.4335e-12 8.5592e-14  3.9641e-12 6.4832e-12
 3011.8262 2.4314e-12 8.5503e-14  3.9639e-12 6.4808e-12
 3012.8713 2.4294e-12 8.5414e-14  3.9636e-12 6.4784e-12
 3013.9164 2.4273e-12 8.5325e-14  3.9634e-12 6.4760e-12
 3014.9615 2.4252e-12 8.5237e-14  3.9631e-12 6.4736e-12
 3016.0066 2.4232e-12 8.5148e-14  3.9629e-12 6.4712e-12
 3017.0517 2.4211e-12 8.5059e-14  3.9626e-12 6.4688e-12
 3018.0968 2.4191e-12 8.4971e-14  3.9623e-12 6.4664e-12
 3019.1419 2.4170e-12 8.4883e-14  3.9621e-12 6.4640e-12
 3020.1870 2.4150e-12 8.4794e-14  3.9618e-12 6.4616e-12
 3021.2321 2.4130e-12 8.4706e-14  3.9615e-12 6.4592e-12
 3022.2772 2.4109e-12 8.4618e-14  3.9613e-12 6.4568e-12
 3023.3223 2.4089e-12 8.4530e-14  3.9610e-12 6.4544e-12
 3024.3674 2.4068e-12 8.4443e-14  3.9607e-12 6.4520e-12
 3025.4125 2.4048e-12 8.4355e-14  3.9605e-12 6.4496e-12
 3026.4576 2.4028e-12 8.4268e-14  3.9602e-12 6.4472e-12
 3027.5028 2.4007e-12 8.4180e-14  3.9599e-12 6.4448e-12
 3028.5479 2.3987e-12 8.4093e-14  3.9596e-12 6.4424e-12
 3029.5930 2.3967e-12 8.4006e-14  3.9593e-12 6.4400e-12
 3030.6381 2.3947e-12 8.3918e-14  3.9590e-12 6.4376e-12
 3031.6832 2.3926e-12 8.3831e-14  3.9587e-12 6.4352e-12
 3032.7283 2.3906e-12 8.3745e-14  3.9585e-12 6.4328e-12
 3033.7734 2.3886e-12 8.3658e-14  3.9582e-12 6.4304e-12
 3034.8185 2.3866e-12 8.3571e-14  3.9579e-12 6.4280e-12
 3035.8636 2.3846e-12 8.3485e-14  3.9576e-12 6.4256e-12
 3036.9087 2.3826e-12 8.3398e-14  3.9573e-12 6.4232e-12
 3037.9538 2.3806e-12 8.3312e-14  3.9570e-12 6.4208e-12
 3038.9989 2.3785e-12 8.3225e-14  3.9567e-12 6.4184e-12
 3040.0440 2.3765e-12 8.3139e-14  3.9564e-12 6.4160e-12
 3041.0891 2.3745e-12 8.3053e-14  3.9561e-12 6.4136e-12
 3042.1342 2.3725e-12 8.2967e-14  3.9557e-12 6.4113e-12
 3043.1793 2.3705e-12 8.2882e-14  3.9554e-12 6.4089e-12
 3044.2244 2.3685e-12 8.2796e-14  3.9551e-12 6.4065e-12
 3045.2695 2.3665e-12 8.2710e-14  3.9548e-12 6.4041e-12
 3046.3146 2.3645e-12 8.2625e-14  3.9545e-12 6.4017e-12
 3047.3597 2.3626e-12 8.2539e-14  3.9542e-12 6.3993e-12
 3048.4048 2.3606e-12 8.2454e-14  3.9539e-12 6.3969e-12
 3049.4499 2.3586e-12 8.2369e-14  3.9535e-12 6.3945e-12
 3050.4950 2.3566e-12 8.2284e-14  3.9532e-12 6.3921e-12
 3051.5402 2.3546e-12 8.2199e-14  3.9529e-12 6.3897e-12
 3052.5853 2.3526e-12 8.2114e-14  3.9525e-12 6.3873e-12
 3053.6304 2.3506e-12 8.2029e-14  3.9522e-12 6.3849e-12
 3054.6755 2.3487e-12 8.1945e-14  3.9519e-12 6.3825e-12
 3055.7206 2.3467e-12 8.1860e-14  3.9516e-12 6.3801e-12
 3056.7657 2.3447e-12 8.1776e-14  3.9512e-12 6.3777e-12
 3057.8108 2.3427e-12 8.1691e-14  3.9509e-12 6.3753e-12
 3058.8559 2.3408e-12 8.1607e-14  3.9505e-12 6.3729e-12
 3059.9010 2.3388e-12 8.1523e-14  3.9502e-12 6.3705e-12
 3060.9461 2.3368e-12 8.1439e-14  3.9498e-12 6.3681e-12
 3061.9912 2.3349e-12 8.1355e-14  3.9495e-12 6.3657e-12
 3063.0363 2.3329e-12 8.1271e-14  3.9492e-12 6.3633e-12
 3064.0814 2.3310e-12 8.1187e-14  3.9488e-12 6.3609e-12
 3065.1265 2.3290e-12 8.1104e-14  3.9484e-12 6.3585e-12
 3066.1716 2.3270e-12 8.1020e-14  3.9481e-12 6.3562e-12
 3067.2167 2.3251e-12 8.0937e-14  3.9477e-12 6.3538e-12
 3068.2618 2.3231e-12 8.0854e-14  3.9474e-12 6.3514e-12
 3069.3069 2.3212e-12 8.0770e-14  3.9470e-12 6.3490e-12
 3070.3520 2.3192e-12 8.0687e-14  3.9467e-12 6.3466e-12
 3071.3971 2.3173e-12 8.0604e-14  3.9463e-12 6.3442e-12
 3072.4422 2.3153e-12 8.0521e-14  3.9459e-12 6.3418e-12
 3073.4873 2.3134e-12 8.0439e-14  3.9456e-12 6.3394e-12
 3074.5325 2.3115e-12 8.0356e-14  3.9452e-12 6.3370e-12
 3075.5776 2.3095e-12 8.0273e-14  3.9448e-12 6.3346e-12
 3076.6227 2.3076e-12 8.0191e-14  3.9444e-12 6.3322e-12
 3077.6678 2.3056e-12 8.0109e-14  3.9441e-12 6.3298e-12
 3078.7129 2.3037e-12 8.0026e-14  3.9437e-12 6.3274e-12
 3079.7580 2.3018e-12 7.9944e-14  3.9433e-12 6.3250e-12
 3080.8031 2.2999e-12 7.9862e-14  3.9429e-12 6.3227e-12
 3081.8482 2.2979e-12 7.9780e-14  3.9426e-12 6.3203e-12
 3082.8933 2.2960e-12 7.9698e-14  3.9422e-12 6.3179e-12
 3083.9384 2.2941e-12 7.9616e-14  3.9418e-12 6.3155e-12
 3084.9835 2.2922e-12 7.9535e-14  3.9414e-12 6.3131e-12
 3086.0286 2.2902e-12 7.9453e-14  3.9410e-12 6.3107e-12
 3087.0737 2.2883e-12 7.9372e-14  3.9406e-12 6.3083e-12
 3088.1188 2.2864e-12 7.9290e-14  3.9402e-12 6.3059e-12
 3089.1639 2.2845e-12 7.9209e-14  3.9398e-12 6.3035e-12
 3090.2090 2.2826e-12 7.9128e-14  3.9394e-12 6.3011e-12
 3091.2541 2.2807e-12 7.9047e-14  3.9390e-12 6.2987e-12
 3092.2992 2.2788e-12 7.8966e-14  3.9386e-12 6.2963e-12
 3093.3443 2.2769e-12 7.8885e-14  3.9382e-12 6.2940e-12
 3094.3894 2.2750e-12 7.8804e-14  3.9378e-12 6.2916e-12
 3095.4345 2.2730e-12 7.8724e-14  3.9374e-12 6.2892e-12
 3096.4796 2.2711e-12 7.8643e-14  3.9370e-12 6.2868e-12
 3097.5248 2.2692e-12 7.8563e-14  3.9366e-12 6.2844e-12
 3098.5699 2.2674e-12 7.8482e-14  3.9362e-12 6.2820e-12
 3099.6150 2.2655e-12 7.8402e-14  3.9358e-12 6.2796e-12
 3100.6601 2.2636e-12 7.8322e-14  3.9353e-12 6.2772e-12
 3101.7052 2.2617e-12 7.8242e-14  3.9349e-12 6.2748e-12
 3102.7503 2.2598e-12 7.8162e-14  3.9345e-12 6.2725e-12
 3103.7954 2.2579e-12 7.8082e-14  3.9341e-12 6.2701e-12
 3104.8405 2.2560e-12 7.8002e-14  3.9337e-12 6.2677e-12
 3105.8856 2.2541e-12 7.7923e-14  3.9332e-12 6.2653e-12
 3106.9307 2.2522e-12 7.7843e-14  3.9328e-12 6.2629e-12
 3107.9758 2.2504e-12 7.7764e-14  3.9324e-12 6.2605e-12
 3109.0209 2.2485e-12 7.7684e-14  3.9319e-12 6.2581e-12
 3110.0660 2.2466e-12 7.7605e-14  3.9315e-12 6.2557e-12
 3111.1111 2.2447e-12 7.7526e-14  3.9311e-12 6.2533e-12
 3112.1562 2.2429e-12 7.7447e-14  3.9306e-12 6.2510e-12
 3113.2013 2.2410e-12 7.7368e-14  3.9302e-12 6.2486e-12
 3114.2464 2.2391e-12 7.7289e-14  3.9298e-12 6.2462e-12
 3115.2915 2.2373e-12 7.7210e-14  3.9293e-12 6.2438e-12
 3116.3366 2.2354e-12 7.7131e-14  3.9289e-12 6.2414e-12
 3117.3817 2.2335e-12 7.7053e-14  3.9284e-12 6.2390e-12
 3118.4268 2.2317e-12 7.6974e-14  3.9280e-12 6.2366e-12
 3119.4719 2.2298e-12 7.6896e-14  3.9275e-12 6.2343e-12
 3120.5171 2.2280e-12 7.6817e-14  3.9271e-12 6.2319e-12
 3121.5622 2.2261e-12 7.6739e-14  3.9266e-12 6.2295e-12
 3122.6073 2.2242e-12 7.6661e-14  3.9262e-12 6.2271e-12
 3123.6524 2.2224e-12 7.6583e-14  3.9257e-12 6.2247e-12
 3124.6975 2.2205e-12 7.6505e-14  3.9253e-12 6.2223e-12
 3125.7426 2.2187e-12 7.6427e-14  3.9248e-12 6.2199e-12
 3126.7877 2.2168e-12 7.6350e-14  3.9244e-12 6.2176e-12
 3127.8328 2.2150e-12 7.6272e-14  3.9239e-12 6.2152e-12
 3128.8779 2.2132e-12 7.6194e-14  3.9234e-12 6.2128e-12
 3129.9230 2.2113e-12 7.6117e-14  3.9230e-12 6.2104e-12
 3130.9681 2.2095e-12 7.6040e-14  3.9225e-12 6.2080e-12
 3132.0132 2.2076e-12 7.5962e-14  3.9220e-12 6.2056e-12
 3133.0583 2.2058e-12 7.5885e-14  3.9216e-12 6.2032e-12
 3134.1034 2.2040e-12 7.5808e-14  3.9211e-12 6.2009e-12
 3135.1485 2.2021e-12 7.5731e-14  3.9206e-12 6.1985e-12
 3136.1936 2.2003e-12 7.5654e-14  3.9201e-12 6.1961e-12
 3137.2387 2.1985e-12 7.5577e-14  3.9197e-12 6.1937e-12
 3138.2838 2.1967e-12 7.5501e-14  3.9192e-12 6.1913e-12
 3139.3289 2.1948e-12 7.5424e-14  3.9187e-12 6.1890e-12
 3140.3740 2.1930e-12 7.5348e-14  3.9182e-12 6.1866e-12
 3141.4191 2.1912e-12 7.5271e-14  3.9177e-12 6.1842e-12
 3142.4642 2.1894e-12 7.5195e-14  3.9172e-12 6.1818e-12
 3143.5094 2.1875e-12 7.5119e-14  3.9168e-12 6.1794e-12
 3144.5545 2.1857e-12 7.5043e-14  3.9163e-12 6.1770e-12
 3145.5996 2.1839e-12 7.4967e-14  3.9158e-12 6.1747e-12
 3146.6447 2.1821e-12 7.4891e-14  3.9153e-12 6.1723e-12
 3147.6898 2.1803e-12 7.4815e-14  3.9148e-12 6.1699e-12
 3148.7349 2.1785e-12 7.4739e-14  3.9143e-12 6.1675e-12
 3149.7800 2.1767e-12 7.4663e-14  3.9138e-12 6.1651e-12
 3150.8251 2.1749e-12 7.4588e-14  3.9133e-12 6.1628e-12
 3151.8702 2.1731e-12 7.4512e-14  3.9128e-12 6.1604e-12
 3152.9153 2.1713e-12 7.4437e-14  3.9123e-12 6.1580e-12
 3153.9604 2.1695e-12 7.4362e-14  3.9118e-12 6.1556e-12
 3155.0055 2.1677e-12 7.4286e-14  3.9113e-12 6.1532e-12
 3156.0506 2.1659e-12 7.4211e-14  3.9108e-12 6.1509e-12
 3157.0957 2.1641e-12 7.4136e-14  3.9103e-12 6.1485e-12
 3158.1408 2.1623e-12 7.4061e-14  3.9098e-12 6.1461e-12
 3159.1859 2.1605e-12 7.3986e-14  3.9092e-12 6.1437e-12
 3160.2310 2.1587e-12 7.3912e-14  3.9087e-12 6.1413e-12
 3161.2761 2.1569e-12 7.3837e-14  3.9082e-12 6.1390e-12
 3162.3212 2.1551e-12 7.3762e-14  3.9077e-12 6.1366e-12
 3163.3663 2.1533e-12 7.3688e-14  3.9072e-12 6.1342e-12
 3164.4114 2.1516e-12 7.3614e-14  3.9067e-12 6.1318e-12
 3165.4565 2.1498e-12 7.3539e-14  3.9061e-12 6.1295e-12
 3166.5017 2.1480e-12 7.3465e-14  3.9056e-12 6.1271e-12
 3167.5468 2.1462e-12 7.3391e-14  3.9051e-12 6.1247e-12
 3168.5919 2.1445e-12 7.3317e-14  3.9046e-12 6.1223e-12
 3169.6370 2.1427e-12 7.3243e-14  3.9040e-12 6.1199e-12
 3170.6821 2.1409e-12 7.3169e-14  3.9035e-12 6.1176e-12
 3171.7272 2.1391e-12 7.3095e-14  3.9030e-12 6.1152e-12
 3172.7723 2.1374e-12 7.3022e-14  3.9024e-12 6.1128e-12
 3173.8174 2.1356e-12 7.2948e-14  3.9019e-12 6.1104e-12
 3174.8625 2.1338e-12 7.2875e-14  3.9014e-12 6.1081e-12
 3175.9076 2.1321e-12 7.2801e-14  3.9008e-12 6.1057e-12
 3176.9527 2.1303e-12 7.2728e-14  3.9003e-12 6.1033e-12
 3177.9978 2.1286e-12 7.2655e-14  3.8997e-12 6.1009e-12
 3179.0429 2.1268e-12 7.2582e-14  3.8992e-12 6.0986e-12
 3180.0880 2.1250e-12 7.2509e-14  3.8986e-12 6.0962e-12
 3181.1331 2.1233e-12 7.2436e-14  3.8981e-12 6.0938e-12
 3182.1782 2.1215e-12 7.2363e-14  3.8976e-12 6.0914e-12
 3183.2233 2.1198e-12 7.2290e-14  3.8970e-12 6.0891e-12
 3184.2684 2.1180e-12 7.2217e-14  3.8965e-12 6.0867e-12
 3185.3135 2.1163e-12 7.2145e-14  3.8959e-12 6.0843e-12
 3186.3586 2.1145e-12 7.2072e-14  3.8953e-12 6.0820e-12
 3187.4037 2.1128e-12 7.2000e-14  3.8948e-12 6.0796e-12
 3188.4488 2.1111e-12 7.1928e-14  3.8942e-12 6.0772e-12
 3189.4939 2.1093e-12 7.1855e-14  3.8937e-12 6.0748e-12
 3190.5391 2.1076e-12 7.1783e-14  3.8931e-12 6.0725e-12
 3191.5842 2.1058e-12 7.1711e-14  3.8925e-12 6.0701e-12
 3192.6293 2.1041e-12 7.1639e-14  3.8920e-12 6.0677e-12
 3193.6744 2.1024e-12 7.1567e-14  3.8914e-12 6.0654e-12
 3194.7195 2.1006e-12 7.1495e-14  3.8909e-12 6.0630e-12
 3195.7646 2.0989e-12 7.1424e-14  3.8903e-12 6.0606e-12
 3196.8097 2.0972e-12 7.1352e-14  3.8897e-12 6.0582e-12
 3197.8548 2.0954e-12 7.1280e-14  3.8891e-12 6.0559e-12
 3198.8999 2.0937e-12 7.1209e-14  3.8886e-12 6.0535e-12
 3199.9450 2.0920e-12 7.1138e-14  3.8880e-12 6.0511e-12
 3200.9901 2.0903e-12 7.1066e-14  3.8874e-12 6.0488e-12
 3202.0352 2.0886e-12 7.0995e-14  3.8868e-12 6.0464e-12
 3203.0803 2.0868e-12 7.0924e-14  3.8863e-12 6.0440e-12
 3204.1254 2.0851e-12 7.0853e-14  3.8857e-12 6.0417e-12
 3205.1705 2.0834e-12 7.0782e-14  3.8851e-12 6.0393e-12
 3206.2156 2.0817e-12 7.0711e-14  3.8845e-12 6.0369e-12
 3207.2607 2.0800e-12 7.0640e-14  3.8839e-12 6.0346e-12
 3208.3058 2.0783e-12 7.0570e-14  3.8833e-12 6.0322e-12
 3209.3509 2.0766e-12 7.0499e-14  3.8828e-12 6.0298e-12
 3210.3960 2.0749e-12 7.0429e-14  3.8822e-12 6.0275e-12
